case_id,start_time,end_time,CountQuizCorrect,CountQuizWrong,MaxPageReached,QuizRatio,TotalQuiz,creator,event,variant,variant_index,Activity,menu,pageTitle
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:01:55,2023-02-24T13:01:55,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:02:05,2023-02-24T13:02:05,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:02:40,2023-02-24T13:02:40,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, 1ST_PROG,menu_1,1ST_PROG
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:05:02,2023-02-24T13:05:02,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1ST_PROG,menu_1,Q-1ST_PROG
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:05:27,2023-02-24T13:05:27,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:07:25,2023-02-24T13:07:25,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS-Quiz,menu_1,VARS-Quiz
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:09:21,2023-02-24T13:09:21,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:17:25,2023-02-24T13:17:25,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:17:54,2023-02-24T13:17:54,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:20:45,2023-02-24T13:20:45,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DICTIONARIES,menu_4,Q-DICTIONARIES
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:20:51,2023-02-24T13:20:51,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, DATA_TYPES,menu_4,DATA_TYPES
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:21:01,2023-02-24T13:21:01,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DATA_TYPES,menu_4,Q-DATA_TYPES
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:21:14,2023-02-24T13:21:14,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, CONVERSIONS,menu_4,CONVERSIONS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:21:18,2023-02-24T13:21:18,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-CONVERSIONS,menu_4,Q-CONVERSIONS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:25:52,2023-02-24T13:25:52,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, IF_ELSE,menu_4,IF_ELSE
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:25:59,2023-02-24T13:25:59,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:26:14,2023-02-24T13:26:14,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, FOR,menu_4,FOR
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:26:17,2023-02-24T13:26:17,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FOR,menu_4,Q-FOR
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:26:27,2023-02-24T13:26:27,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, FUNCTIONS,menu_4,FUNCTIONS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:26:31,2023-02-24T13:26:31,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FUNCTIONS,menu_4,Q-FUNCTIONS
0QZyJiIqSLUgqK3gH6GaW0uDsL6yXynUuzXRDuXtl40FweaxU0eRCCjV8HhOgxYSAWLyqThe0CI8TmL6d6Un028iuvtl9WO4teajrNZKa35jR6Zue4Rrvba2ldA8cxjFAsxTRSsbKhAJVYLzOaHTUz,2023-02-24T13:26:40,2023-02-24T13:26:40,5, 5, 11, 0.5, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, SURVEY,menu_4,SURVEY
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:23,2023-02-24T13:03:23,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, INTRO,menu_1,INTRO
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:31,2023-02-24T13:03:31,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-INTRO,menu_1,Q-INTRO
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:37,2023-02-24T13:03:37,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, 1ST_PROG,menu_1,1ST_PROG
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:43,2023-02-24T13:03:43,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-1ST_PROG,menu_1,Q-1ST_PROG
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:51,2023-02-24T13:03:51,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, VARS,menu_1,VARS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:03:55,2023-02-24T13:03:55,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, VARS-Quiz,menu_1,VARS-Quiz
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:04:19,2023-02-24T13:04:19,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, IF_ELSE,menu_3,IF_ELSE
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:04:24,2023-02-24T13:04:24,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-IF_ELSE,menu_3,Q-IF_ELSE
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:04:43,2023-02-24T13:04:43,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, FOR,menu_3,FOR
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:05:20,2023-02-24T13:05:20,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-FOR,menu_3,Q-FOR
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:10:51,2023-02-24T13:10:51,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, DATA_TYPES,menu_3,DATA_TYPES
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:11:06,2023-02-24T13:11:06,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-DATA_TYPES,menu_3,Q-DATA_TYPES
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:11:32,2023-02-24T13:11:32,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, CONVERSIONS,menu_3,CONVERSIONS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:11:38,2023-02-24T13:11:38,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-CONVERSIONS,menu_3,Q-CONVERSIONS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:13:42,2023-02-24T13:13:42,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, LISTS,menu_3,LISTS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:13:46,2023-02-24T13:13:46,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-LISTS,menu_3,Q-LISTS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:14:27,2023-02-24T13:14:27,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, DICTIONARIES,menu_3,DICTIONARIES
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:14:44,2023-02-24T13:14:44,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-DICTIONARIES,menu_3,Q-DICTIONARIES
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:14:58,2023-02-24T13:14:58,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, FUNCTIONS,menu_3,FUNCTIONS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:15:02,2023-02-24T13:15:02,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, Q-FUNCTIONS,menu_3,Q-FUNCTIONS
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb,2023-02-24T13:15:30,2023-02-24T13:15:30,6, 4, 11, 0.6, 10, Fluxicon Disco, ingressoPagina, Variant 2, 2, SURVEY,menu_3,SURVEY
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:03:46,2023-02-24T13:03:46,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:29,2023-02-24T13:07:29,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:47,2023-02-24T13:07:47,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, 1ST_PROG,menu_1,1ST_PROG
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:07:52,2023-02-24T13:07:52,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1ST_PROG,menu_1,Q-1ST_PROG
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:19,2023-02-24T13:08:19,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:24,2023-02-24T13:08:24,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS-Quiz,menu_1,VARS-Quiz
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:08:51,2023-02-24T13:08:51,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:09,2023-02-24T13:09:09,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:23,2023-02-24T13:09:23,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:35,2023-02-24T13:09:35,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DICTIONARIES,menu_4,Q-DICTIONARIES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:44,2023-02-24T13:09:44,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, DATA_TYPES,menu_4,DATA_TYPES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:09:50,2023-02-24T13:09:50,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DATA_TYPES,menu_4,Q-DATA_TYPES
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:02,2023-02-24T13:11:02,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, CONVERSIONS,menu_4,CONVERSIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:06,2023-02-24T13:11:06,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-CONVERSIONS,menu_4,Q-CONVERSIONS
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:12,2023-02-24T13:11:12,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, IF_ELSE,menu_4,IF_ELSE
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:21,2023-02-24T13:11:21,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B,2023-02-24T13:11:45,2023-02-24T13:11:45,4, 6, 11, 0.4, 10, Fluxicon Disco, ingressoPagina, Variant 1, 1, FOR,menu_4,FOR
